0.481
0.316
0.338
0.509
0.66
0.754
0.391
0.315
0.306
0.441
0.569
0.747
0.55
0.357
0.306
0.358
0.511
0.661
0.795
0.391
0.312
0.303
0.414
0.547
0.711
0.619
0.264
0.208
0.212
0.296
0.381
0.493
0.63
0.41
0.227
0.198
0.228
0.315
0.406
0.524
0.672
0.33
0.221
0.207
0.259
0.359
0.467
0.608
0.815
1.367
0.621
0.333
0.288
0.376
0.529
0.69
0.67
0.36
0.298
0.338
0.486
0.627
0.791
0.399
0.268
0.237
0.319
0.429
0.561
0.725
0.385
0.257
0.239
0.298
0.414
0.537
0.696
0.498
0.277
0.239
0.292
0.416
0.554
0.749
1.149
